location,Item,Brand,Model,Category,Status,Owner,Quantity,Serial number,Description,Notes
LA,PNY High Performance 32GB - 65MB/s SD,PNY,High Performance 32GB - 65MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,SanDisk 128gb #11,SanDisk,128gb v90,Camera Accessories/Camera Media,Good,BMC,1,2430tpdn004111640,,
LA,SanDisk 128gb #12,SanDisk,128gb v90,Camera Accessories/Camera Media,Good,BMC,1,2420tvdn004092951,,
LA,SanDisk 128gb #5,SanDisk,EXTREME PRO 128GB,Camera Accessories/Camera Media,Good,BMC,1,2420TVDN004092951,,
LA,SanDisk 128gb #6,SanDisk,128gb v90,Camera Accessories/Camera Media,Good,BMC,1,2420tvdn004092951,,
LA,SanDisk 128gb #7,SanDisk,128gb v90,Camera Accessories/Camera Media,Missing,BMC,1,2432tpdn004115036,,
LA,SanDisk 128gb #8,SanDisk,128gb v90,Camera Accessories/Camera Media,Missing,BMC,1,2432tpdn004115036,,
LA,SanDisk Extreme PRO 128GB - 150MB/s SD,SanDisk,Extreme PRO 128GB - 95MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,,,
LA,SanDisk Extreme PRO 128GB - 300MB/s SD,SanDisk,Extreme PRO 128GB - 300MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,,,
LA,SanDisk Extreme PRO 64GB - 95MB/s SD,SanDisk,Extreme PRO 64GB - 95MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,SanDisk Extreme PRO 64GB - 9OMB/s SD,SanDisk,Extreme PRO 64GB - 95MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,SanDisk EXTREME PRO 64GB 170MBS,SanDisk,EXTREME PRO 64GB 170MBS,Camera Accessories/Camera Media,Good,BMC,1,,,
LA,SanDisk Ultra 30mb/s 8gb SD,SanDisk,Ultra 30mb/s 8gb SD,Camera Accessories/Camera Media,Missing,BMC,1,,,
LA,SanDisk Ultra PLUS 16GB 85MB/s SD,SanDisk,Ultra PLUS 16GB 40MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,,,
LA,SanDisk MICRO Extreme Plus 256GB SD,SanDisk MICRO,Extreme Plus 256GB SD,Camera Accessories/Camera Media,Good,BMC,1,N/A,,
LA,SanDisk MICRO Extreme Plus 64GB SD,SanDisk MICRO,Extreme Plus 64GB SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,SanDisk MICRO Extreme Plus 64GB SD,SanDisk MICRO,Extreme Plus 64GB SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,SanDisk MICRO Ultra PLUS 32GB 48MB/s SD,SanDisk MICRO,Ultra PLUS 32GB 48MB/s SD,Camera Accessories/Camera Media,Good,BMC,1,N/A,,
LA,SanDisk MICRO Ultra PLUS 32GB 48MB/s SD,SanDisk MICRO,Ultra PLUS 32GB 48MB/s SD,Camera Accessories/Camera Media,Good,BMC,1,N/A,,
LA,SanDisk MICRO Ultra PLUS 32GB 48MB/s SD,SanDisk MICRO,Ultra PLUS 32GB 48MB/s SD,Camera Accessories/Camera Media,Good,BMC,1,N/A,,
LA,SanDisk MICRO Ultra PLUS 64GB 48MB/s SD,SanDisk MICRO,Ultra PLUS 64GB 48MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,Sony 128GB 440/400 XQD #3,Sony,128GB 440/400 XQD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
LA,Sony 128GB 440/400 XQD #4,Sony,128GB 440/400 XQD,Camera Accessories/Camera Media,Missing,BMC,1,,,
LA,SONY Tough 128GB #1,Sony,128GB Tough,Camera Accessories/Camera Media,Good,BMC,1,CGX2282131TVDKAB8011A12,SONY TOUGH A #1,
LA,SONY Tough 128GB #2,Sony,128GB Tough,Camera Accessories/Camera Media,Good,BMC,1,CGX282323TVDKAD6011A07,SONY TOUGH A #2,
